variant,entry_mode,return,max_drawdown,trade_count,gross_closed_pnl,net_closed_pnl,profit_factor,avg_winner,avg_loser,expectancy_per_trade,avg_R_realized,remove_best_trade_net,mfe_capture_ratio,squeeze_recent_bars,breakout_buffer_atr,close_near_high_max,body_frac_min,breakout_lookback,range_pos_threshold,squeeze_atr_q,winner_loser_ratio,return_over_dd
D18_SR12_BUF0.15_CH0.20_BF0.65_BL18_RP0.55_AQ0.30,chase,0.028042744456859392,-0.007043368987682319,14,292.1973345759061,282.7422170309061,5.575984453836943,86.13262471235994,-6.178828181853371,20.19587264506472,2.5167080174545746,100.72252672224468,-18.627192976710607,12,0.15,0.2,0.65,18,0.55,0.3,13.939961134592357,3.9814390678525418
D18_SR12_BUF0.15_CH0.20_BF0.65_BL18_RP0.55_AQ0.35,chase,0.028042744456859392,-0.007043368987682319,14,292.1973345759061,282.7422170309061,5.575984453836943,86.13262471235994,-6.178828181853371,20.19587264506472,2.5167080174545746,100.72252672224468,-18.627192976710607,12,0.15,0.2,0.65,18,0.55,0.35,13.939961134592357,3.9814390678525418
D18_SR12_BUF0.15_CH0.20_BF0.65_BL21_RP0.50_AQ0.25,chase,0.028042744456859392,-0.007043368987682319,14,292.1973345759061,282.7422170309061,5.575984453836943,86.13262471235994,-6.178828181853371,20.19587264506472,2.5167080174545746,100.72252672224468,-18.627192976710607,12,0.15,0.2,0.65,21,0.5,0.25,13.939961134592357,3.9814390678525418
D18_SR12_BUF0.15_CH0.20_BF0.65_BL21_RP0.50_AQ0.30,chase,0.028042744456859392,-0.007043368987682319,14,292.1973345759061,282.7422170309061,5.575984453836943,86.13262471235994,-6.178828181853371,20.19587264506472,2.5167080174545746,100.72252672224468,-18.627192976710607,12,0.15,0.2,0.65,21,0.5,0.3,13.939961134592357,3.9814390678525418
D18_SR12_BUF0.15_CH0.20_BF0.65_BL21_RP0.50_AQ0.35,chase,0.028042744456859392,-0.007043368987682319,14,292.1973345759061,282.7422170309061,5.575984453836943,86.13262471235994,-6.178828181853371,20.19587264506472,2.5167080174545746,100.72252672224468,-18.627192976710607,12,0.15,0.2,0.65,21,0.5,0.35,13.939961134592357,3.9814390678525418
D18_SR12_BUF0.15_CH0.20_BF0.65_BL21_RP0.55_AQ0.25,chase,0.028042744456859392,-0.007043368987682319,14,292.1973345759061,282.7422170309061,5.575984453836943,86.13262471235994,-6.178828181853371,20.19587264506472,2.5167080174545746,100.72252672224468,-18.627192976710607,12,0.15,0.2,0.65,21,0.55,0.25,13.939961134592357,3.9814390678525418
D18_SR12_BUF0.15_CH0.20_BF0.65_BL21_RP0.55_AQ0.30,chase,0.028042744456859392,-0.007043368987682319,14,292.1973345759061,282.7422170309061,5.575984453836943,86.13262471235994,-6.178828181853371,20.19587264506472,2.5167080174545746,100.72252672224468,-18.627192976710607,12,0.15,0.2,0.65,21,0.55,0.3,13.939961134592357,3.9814390678525418
D18_SR12_BUF0.15_CH0.20_BF0.65_BL21_RP0.55_AQ0.35,chase,0.028042744456859392,-0.007043368987682319,14,292.1973345759061,282.7422170309061,5.575984453836943,86.13262471235994,-6.178828181853371,20.19587264506472,2.5167080174545746,100.72252672224468,-18.627192976710607,12,0.15,0.2,0.65,21,0.55,0.35,13.939961134592357,3.9814390678525418
D18_SR16_BUF0.10_CH0.30_BF0.55_BL18_RP0.50_AQ0.25,chase,0.02789361333052609,-0.006898993967031974,19,294.8358378342127,282.05614677921267,3.984804244979746,75.3107030652902,-6.7498120390884555,14.845060356800667,2.0915269962002228,100.03645647055123,-13.416044712815875,16,0.1,0.3,0.55,18,0.5,0.25,11.157451885943289,4.0431421543228625
D18_SR16_BUF0.10_CH0.30_BF0.55_BL18_RP0.50_AQ0.30,chase,0.02789361333052609,-0.006898993967031974,19,294.8358378342127,282.05614677921267,3.984804244979746,75.3107030652902,-6.7498120390884555,14.845060356800667,2.0915269962002228,100.03645647055123,-13.416044712815875,16,0.1,0.3,0.55,18,0.5,0.3,11.157451885943289,4.0431421543228625
D18_SR16_BUF0.10_CH0.30_BF0.55_BL18_RP0.50_AQ0.35,chase,0.02789361333052609,-0.006898993967031974,19,294.8358378342127,282.05614677921267,3.984804244979746,75.3107030652902,-6.7498120390884555,14.845060356800667,2.0915269962002228,100.03645647055123,-13.416044712815875,16,0.1,0.3,0.55,18,0.5,0.35,11.157451885943289,4.0431421543228625
D18_SR16_BUF0.10_CH0.30_BF0.55_BL18_RP0.55_AQ0.25,chase,0.02789361333052609,-0.006898993967031974,19,294.8358378342127,282.05614677921267,3.984804244979746,75.3107030652902,-6.7498120390884555,14.845060356800667,2.0915269962002228,100.03645647055123,-13.416044712815875,16,0.1,0.3,0.55,18,0.55,0.25,11.157451885943289,4.0431421543228625
D18_SR16_BUF0.10_CH0.30_BF0.55_BL18_RP0.55_AQ0.30,chase,0.02789361333052609,-0.006898993967031974,19,294.8358378342127,282.05614677921267,3.984804244979746,75.3107030652902,-6.7498120390884555,14.845060356800667,2.0915269962002228,100.03645647055123,-13.416044712815875,16,0.1,0.3,0.55,18,0.55,0.3,11.157451885943289,4.0431421543228625
D18_SR16_BUF0.10_CH0.30_BF0.55_BL18_RP0.55_AQ0.35,chase,0.02789361333052609,-0.006898993967031974,19,294.8358378342127,282.05614677921267,3.984804244979746,75.3107030652902,-6.7498120390884555,14.845060356800667,2.0915269962002228,100.03645647055123,-13.416044712815875,16,0.1,0.3,0.55,18,0.55,0.35,11.157451885943289,4.0431421543228625
D18_SR16_BUF0.10_CH0.30_BF0.55_BL21_RP0.50_AQ0.25,chase,0.02789361333052609,-0.006898993967031974,19,294.8358378342127,282.05614677921267,3.984804244979746,75.3107030652902,-6.7498120390884555,14.845060356800667,2.0915269962002228,100.03645647055123,-13.416044712815875,16,0.1,0.3,0.55,21,0.5,0.25,11.157451885943289,4.0431421543228625
D18_SR16_BUF0.10_CH0.30_BF0.55_BL21_RP0.50_AQ0.30,chase,0.02789361333052609,-0.006898993967031974,19,294.8358378342127,282.05614677921267,3.984804244979746,75.3107030652902,-6.7498120390884555,14.845060356800667,2.0915269962002228,100.03645647055123,-13.416044712815875,16,0.1,0.3,0.55,21,0.5,0.3,11.157451885943289,4.0431421543228625
D18_SR16_BUF0.10_CH0.30_BF0.55_BL21_RP0.50_AQ0.35,chase,0.02789361333052609,-0.006898993967031974,19,294.8358378342127,282.05614677921267,3.984804244979746,75.3107030652902,-6.7498120390884555,14.845060356800667,2.0915269962002228,100.03645647055123,-13.416044712815875,16,0.1,0.3,0.55,21,0.5,0.35,11.157451885943289,4.0431421543228625
D18_SR16_BUF0.10_CH0.30_BF0.55_BL21_RP0.55_AQ0.25,chase,0.02789361333052609,-0.006898993967031974,19,294.8358378342127,282.05614677921267,3.984804244979746,75.3107030652902,-6.7498120390884555,14.845060356800667,2.0915269962002228,100.03645647055123,-13.416044712815875,16,0.1,0.3,0.55,21,0.55,0.25,11.157451885943289,4.0431421543228625
D18_SR16_BUF0.10_CH0.30_BF0.55_BL21_RP0.55_AQ0.30,chase,0.02789361333052609,-0.006898993967031974,19,294.8358378342127,282.05614677921267,3.984804244979746,75.3107030652902,-6.7498120390884555,14.845060356800667,2.0915269962002228,100.03645647055123,-13.416044712815875,16,0.1,0.3,0.55,21,0.55,0.3,11.157451885943289,4.0431421543228625
D18_SR16_BUF0.10_CH0.30_BF0.55_BL21_RP0.55_AQ0.35,chase,0.02789361333052609,-0.006898993967031974,19,294.8358378342127,282.05614677921267,3.984804244979746,75.3107030652902,-6.7498120390884555,14.845060356800667,2.0915269962002228,100.03645647055123,-13.416044712815875,16,0.1,0.3,0.55,21,0.55,0.35,11.157451885943289,4.0431421543228625
D18_SR16_BUF0.15_CH0.30_BF0.55_BL18_RP0.50_AQ0.25,chase,0.02789361333052609,-0.006898993967031974,19,294.8358378342127,282.05614677921267,3.984804244979746,75.3107030652902,-6.7498120390884555,14.845060356800667,2.0915269962002228,100.03645647055123,-13.416044712815875,16,0.15,0.3,0.55,18,0.5,0.25,11.157451885943289,4.0431421543228625
D18_SR16_BUF0.15_CH0.30_BF0.55_BL18_RP0.50_AQ0.30,chase,0.02789361333052609,-0.006898993967031974,19,294.8358378342127,282.05614677921267,3.984804244979746,75.3107030652902,-6.7498120390884555,14.845060356800667,2.0915269962002228,100.03645647055123,-13.416044712815875,16,0.15,0.3,0.55,18,0.5,0.3,11.157451885943289,4.0431421543228625
D18_SR16_BUF0.15_CH0.30_BF0.55_BL18_RP0.50_AQ0.35,chase,0.02789361333052609,-0.006898993967031974,19,294.8358378342127,282.05614677921267,3.984804244979746,75.3107030652902,-6.7498120390884555,14.845060356800667,2.0915269962002228,100.03645647055123,-13.416044712815875,16,0.15,0.3,0.55,18,0.5,0.35,11.157451885943289,4.0431421543228625
D18_SR16_BUF0.15_CH0.30_BF0.55_BL18_RP0.55_AQ0.25,chase,0.02789361333052609,-0.006898993967031974,19,294.8358378342127,282.05614677921267,3.984804244979746,75.3107030652902,-6.7498120390884555,14.845060356800667,2.0915269962002228,100.03645647055123,-13.416044712815875,16,0.15,0.3,0.55,18,0.55,0.25,11.157451885943289,4.0431421543228625
D18_SR16_BUF0.15_CH0.30_BF0.55_BL18_RP0.55_AQ0.30,chase,0.02789361333052609,-0.006898993967031974,19,294.8358378342127,282.05614677921267,3.984804244979746,75.3107030652902,-6.7498120390884555,14.845060356800667,2.0915269962002228,100.03645647055123,-13.416044712815875,16,0.15,0.3,0.55,18,0.55,0.3,11.157451885943289,4.0431421543228625
D18_SR16_BUF0.15_CH0.30_BF0.55_BL18_RP0.55_AQ0.35,chase,0.02789361333052609,-0.006898993967031974,19,294.8358378342127,282.05614677921267,3.984804244979746,75.3107030652902,-6.7498120390884555,14.845060356800667,2.0915269962002228,100.03645647055123,-13.416044712815875,16,0.15,0.3,0.55,18,0.55,0.35,11.157451885943289,4.0431421543228625
D18_SR16_BUF0.15_CH0.30_BF0.55_BL21_RP0.50_AQ0.25,chase,0.02789361333052609,-0.006898993967031974,19,294.8358378342127,282.05614677921267,3.984804244979746,75.3107030652902,-6.7498120390884555,14.845060356800667,2.0915269962002228,100.03645647055123,-13.416044712815875,16,0.15,0.3,0.55,21,0.5,0.25,11.157451885943289,4.0431421543228625
D18_SR16_BUF0.15_CH0.30_BF0.55_BL21_RP0.50_AQ0.30,chase,0.02789361333052609,-0.006898993967031974,19,294.8358378342127,282.05614677921267,3.984804244979746,75.3107030652902,-6.7498120390884555,14.845060356800667,2.0915269962002228,100.03645647055123,-13.416044712815875,16,0.15,0.3,0.55,21,0.5,0.3,11.157451885943289,4.0431421543228625
D18_SR16_BUF0.15_CH0.30_BF0.55_BL21_RP0.50_AQ0.35,chase,0.02789361333052609,-0.006898993967031974,19,294.8358378342127,282.05614677921267,3.984804244979746,75.3107030652902,-6.7498120390884555,14.845060356800667,2.0915269962002228,100.03645647055123,-13.416044712815875,16,0.15,0.3,0.55,21,0.5,0.35,11.157451885943289,4.0431421543228625
D18_SR16_BUF0.15_CH0.30_BF0.55_BL21_RP0.55_AQ0.25,chase,0.02789361333052609,-0.006898993967031974,19,294.8358378342127,282.05614677921267,3.984804244979746,75.3107030652902,-6.7498120390884555,14.845060356800667,2.0915269962002228,100.03645647055123,-13.416044712815875,16,0.15,0.3,0.55,21,0.55,0.25,11.157451885943289,4.0431421543228625
D18_SR16_BUF0.15_CH0.30_BF0.55_BL21_RP0.55_AQ0.30,chase,0.02789361333052609,-0.006898993967031974,19,294.8358378342127,282.05614677921267,3.984804244979746,75.3107030652902,-6.7498120390884555,14.845060356800667,2.0915269962002228,100.03645647055123,-13.416044712815875,16,0.15,0.3,0.55,21,0.55,0.3,11.157451885943289,4.0431421543228625
D18_SR16_BUF0.15_CH0.30_BF0.55_BL21_RP0.55_AQ0.35,chase,0.02789361333052609,-0.006898993967031974,19,294.8358378342127,282.05614677921267,3.984804244979746,75.3107030652902,-6.7498120390884555,14.845060356800667,2.0915269962002228,100.03645647055123,-13.416044712815875,16,0.15,0.3,0.55,21,0.55,0.35,11.157451885943289,4.0431421543228625
D18_SR8_BUF0.10_CH0.25_BF0.60_BL18_RP0.50_AQ0.25,chase,0.027043965769976586,-0.0057900434413244994,13,281.2378544270425,272.52304752704254,5.6988844928446705,82.63010996863278,-6.444154705276515,20.96331134823404,2.9782799002026863,90.50335721838113,-19.174637169199798,8,0.1,0.25,0.6,18,0.5,0.25,12.822490108900508,4.670770788515907
D18_SR8_BUF0.10_CH0.25_BF0.60_BL18_RP0.50_AQ0.30,chase,0.027043965769976586,-0.0057900434413244994,13,281.2378544270425,272.52304752704254,5.6988844928446705,82.63010996863278,-6.444154705276515,20.96331134823404,2.9782799002026863,90.50335721838113,-19.174637169199798,8,0.1,0.25,0.6,18,0.5,0.3,12.822490108900508,4.670770788515907
D18_SR8_BUF0.10_CH0.25_BF0.60_BL18_RP0.50_AQ0.35,chase,0.027043965769976586,-0.0057900434413244994,13,281.2378544270425,272.52304752704254,5.6988844928446705,82.63010996863278,-6.444154705276515,20.96331134823404,2.9782799002026863,90.50335721838113,-19.174637169199798,8,0.1,0.25,0.6,18,0.5,0.35,12.822490108900508,4.670770788515907
D18_SR8_BUF0.10_CH0.25_BF0.60_BL18_RP0.55_AQ0.25,chase,0.027043965769976586,-0.0057900434413244994,13,281.2378544270425,272.52304752704254,5.6988844928446705,82.63010996863278,-6.444154705276515,20.96331134823404,2.9782799002026863,90.50335721838113,-19.174637169199798,8,0.1,0.25,0.6,18,0.55,0.25,12.822490108900508,4.670770788515907
D18_SR8_BUF0.10_CH0.25_BF0.60_BL18_RP0.55_AQ0.30,chase,0.027043965769976586,-0.0057900434413244994,13,281.2378544270425,272.52304752704254,5.6988844928446705,82.63010996863278,-6.444154705276515,20.96331134823404,2.9782799002026863,90.50335721838113,-19.174637169199798,8,0.1,0.25,0.6,18,0.55,0.3,12.822490108900508,4.670770788515907
D18_SR8_BUF0.10_CH0.25_BF0.60_BL18_RP0.55_AQ0.35,chase,0.027043965769976586,-0.0057900434413244994,13,281.2378544270425,272.52304752704254,5.6988844928446705,82.63010996863278,-6.444154705276515,20.96331134823404,2.9782799002026863,90.50335721838113,-19.174637169199798,8,0.1,0.25,0.6,18,0.55,0.35,12.822490108900508,4.670770788515907
D18_SR8_BUF0.10_CH0.25_BF0.60_BL21_RP0.50_AQ0.25,chase,0.027043965769976586,-0.0057900434413244994,13,281.2378544270425,272.52304752704254,5.6988844928446705,82.63010996863278,-6.444154705276515,20.96331134823404,2.9782799002026863,90.50335721838113,-19.174637169199798,8,0.1,0.25,0.6,21,0.5,0.25,12.822490108900508,4.670770788515907
D18_SR8_BUF0.10_CH0.25_BF0.60_BL21_RP0.50_AQ0.30,chase,0.027043965769976586,-0.0057900434413244994,13,281.2378544270425,272.52304752704254,5.6988844928446705,82.63010996863278,-6.444154705276515,20.96331134823404,2.9782799002026863,90.50335721838113,-19.174637169199798,8,0.1,0.25,0.6,21,0.5,0.3,12.822490108900508,4.670770788515907
D18_SR8_BUF0.10_CH0.25_BF0.60_BL21_RP0.50_AQ0.35,chase,0.027043965769976586,-0.0057900434413244994,13,281.2378544270425,272.52304752704254,5.6988844928446705,82.63010996863278,-6.444154705276515,20.96331134823404,2.9782799002026863,90.50335721838113,-19.174637169199798,8,0.1,0.25,0.6,21,0.5,0.35,12.822490108900508,4.670770788515907
D18_SR8_BUF0.10_CH0.25_BF0.60_BL21_RP0.55_AQ0.25,chase,0.027043965769976586,-0.0057900434413244994,13,281.2378544270425,272.52304752704254,5.6988844928446705,82.63010996863278,-6.444154705276515,20.96331134823404,2.9782799002026863,90.50335721838113,-19.174637169199798,8,0.1,0.25,0.6,21,0.55,0.25,12.822490108900508,4.670770788515907
D18_SR8_BUF0.10_CH0.25_BF0.60_BL21_RP0.55_AQ0.30,chase,0.027043965769976586,-0.0057900434413244994,13,281.2378544270425,272.52304752704254,5.6988844928446705,82.63010996863278,-6.444154705276515,20.96331134823404,2.9782799002026863,90.50335721838113,-19.174637169199798,8,0.1,0.25,0.6,21,0.55,0.3,12.822490108900508,4.670770788515907
D18_SR8_BUF0.10_CH0.25_BF0.60_BL21_RP0.55_AQ0.35,chase,0.027043965769976586,-0.0057900434413244994,13,281.2378544270425,272.52304752704254,5.6988844928446705,82.63010996863278,-6.444154705276515,20.96331134823404,2.9782799002026863,90.50335721838113,-19.174637169199798,8,0.1,0.25,0.6,21,0.55,0.35,12.822490108900508,4.670770788515907
D18_SR8_BUF0.15_CH0.25_BF0.60_BL18_RP0.50_AQ0.25,chase,0.027043965769976586,-0.0057900434413244994,13,281.2378544270425,272.52304752704254,5.6988844928446705,82.63010996863278,-6.444154705276515,20.96331134823404,2.9782799002026863,90.50335721838113,-19.174637169199798,8,0.15,0.25,0.6,18,0.5,0.25,12.822490108900508,4.670770788515907
D18_SR8_BUF0.15_CH0.25_BF0.60_BL18_RP0.50_AQ0.30,chase,0.027043965769976586,-0.0057900434413244994,13,281.2378544270425,272.52304752704254,5.6988844928446705,82.63010996863278,-6.444154705276515,20.96331134823404,2.9782799002026863,90.50335721838113,-19.174637169199798,8,0.15,0.25,0.6,18,0.5,0.3,12.822490108900508,4.670770788515907
D18_SR8_BUF0.15_CH0.25_BF0.60_BL18_RP0.50_AQ0.35,chase,0.027043965769976586,-0.0057900434413244994,13,281.2378544270425,272.52304752704254,5.6988844928446705,82.63010996863278,-6.444154705276515,20.96331134823404,2.9782799002026863,90.50335721838113,-19.174637169199798,8,0.15,0.25,0.6,18,0.5,0.35,12.822490108900508,4.670770788515907
D18_SR8_BUF0.15_CH0.25_BF0.60_BL18_RP0.55_AQ0.25,chase,0.027043965769976586,-0.0057900434413244994,13,281.2378544270425,272.52304752704254,5.6988844928446705,82.63010996863278,-6.444154705276515,20.96331134823404,2.9782799002026863,90.50335721838113,-19.174637169199798,8,0.15,0.25,0.6,18,0.55,0.25,12.822490108900508,4.670770788515907
D18_SR8_BUF0.15_CH0.25_BF0.60_BL18_RP0.55_AQ0.30,chase,0.027043965769976586,-0.0057900434413244994,13,281.2378544270425,272.52304752704254,5.6988844928446705,82.63010996863278,-6.444154705276515,20.96331134823404,2.9782799002026863,90.50335721838113,-19.174637169199798,8,0.15,0.25,0.6,18,0.55,0.3,12.822490108900508,4.670770788515907
D18_SR8_BUF0.15_CH0.25_BF0.60_BL18_RP0.55_AQ0.35,chase,0.027043965769976586,-0.0057900434413244994,13,281.2378544270425,272.52304752704254,5.6988844928446705,82.63010996863278,-6.444154705276515,20.96331134823404,2.9782799002026863,90.50335721838113,-19.174637169199798,8,0.15,0.25,0.6,18,0.55,0.35,12.822490108900508,4.670770788515907
D18_SR8_BUF0.15_CH0.25_BF0.60_BL21_RP0.50_AQ0.25,chase,0.027043965769976586,-0.0057900434413244994,13,281.2378544270425,272.52304752704254,5.6988844928446705,82.63010996863278,-6.444154705276515,20.96331134823404,2.9782799002026863,90.50335721838113,-19.174637169199798,8,0.15,0.25,0.6,21,0.5,0.25,12.822490108900508,4.670770788515907
D18_SR8_BUF0.15_CH0.25_BF0.60_BL21_RP0.50_AQ0.30,chase,0.027043965769976586,-0.0057900434413244994,13,281.2378544270425,272.52304752704254,5.6988844928446705,82.63010996863278,-6.444154705276515,20.96331134823404,2.9782799002026863,90.50335721838113,-19.174637169199798,8,0.15,0.25,0.6,21,0.5,0.3,12.822490108900508,4.670770788515907
D18_SR8_BUF0.15_CH0.25_BF0.60_BL21_RP0.50_AQ0.35,chase,0.027043965769976586,-0.0057900434413244994,13,281.2378544270425,272.52304752704254,5.6988844928446705,82.63010996863278,-6.444154705276515,20.96331134823404,2.9782799002026863,90.50335721838113,-19.174637169199798,8,0.15,0.25,0.6,21,0.5,0.35,12.822490108900508,4.670770788515907
D18_SR8_BUF0.15_CH0.25_BF0.60_BL21_RP0.55_AQ0.25,chase,0.027043965769976586,-0.0057900434413244994,13,281.2378544270425,272.52304752704254,5.6988844928446705,82.63010996863278,-6.444154705276515,20.96331134823404,2.9782799002026863,90.50335721838113,-19.174637169199798,8,0.15,0.25,0.6,21,0.55,0.25,12.822490108900508,4.670770788515907
D18_SR8_BUF0.15_CH0.25_BF0.60_BL21_RP0.55_AQ0.30,chase,0.027043965769976586,-0.0057900434413244994,13,281.2378544270425,272.52304752704254,5.6988844928446705,82.63010996863278,-6.444154705276515,20.96331134823404,2.9782799002026863,90.50335721838113,-19.174637169199798,8,0.15,0.25,0.6,21,0.55,0.3,12.822490108900508,4.670770788515907
D18_SR8_BUF0.15_CH0.25_BF0.60_BL21_RP0.55_AQ0.35,chase,0.027043965769976586,-0.0057900434413244994,13,281.2378544270425,272.52304752704254,5.6988844928446705,82.63010996863278,-6.444154705276515,20.96331134823404,2.9782799002026863,90.50335721838113,-19.174637169199798,8,0.15,0.25,0.6,21,0.55,0.35,12.822490108900508,4.670770788515907
D18_SR8_BUF0.10_CH0.25_BF0.65_BL18_RP0.50_AQ0.25,chase,0.02696693120423177,-0.005864691955605017,13,280.4560931989771,271.754121893977,5.6243176573339335,82.63010996863278,-6.529590886728235,20.904163222613615,2.9799661336478964,89.73443158531566,-19.193442362596354,8,0.1,0.25,0.65,18,0.5,0.25,12.65471472900135,4.598183742363292
D18_SR8_BUF0.10_CH0.25_BF0.65_BL18_RP0.50_AQ0.30,chase,0.02696693120423177,-0.005864691955605017,13,280.4560931989771,271.754121893977,5.6243176573339335,82.63010996863278,-6.529590886728235,20.904163222613615,2.9799661336478964,89.73443158531566,-19.193442362596354,8,0.1,0.25,0.65,18,0.5,0.3,12.65471472900135,4.598183742363292
D18_SR8_BUF0.10_CH0.25_BF0.65_BL18_RP0.50_AQ0.35,chase,0.02696693120423177,-0.005864691955605017,13,280.4560931989771,271.754121893977,5.6243176573339335,82.63010996863278,-6.529590886728235,20.904163222613615,2.9799661336478964,89.73443158531566,-19.193442362596354,8,0.1,0.25,0.65,18,0.5,0.35,12.65471472900135,4.598183742363292
D18_SR8_BUF0.10_CH0.25_BF0.65_BL18_RP0.55_AQ0.25,chase,0.02696693120423177,-0.005864691955605017,13,280.4560931989771,271.754121893977,5.6243176573339335,82.63010996863278,-6.529590886728235,20.904163222613615,2.9799661336478964,89.73443158531566,-19.193442362596354,8,0.1,0.25,0.65,18,0.55,0.25,12.65471472900135,4.598183742363292
D18_SR8_BUF0.10_CH0.25_BF0.65_BL18_RP0.55_AQ0.30,chase,0.02696693120423177,-0.005864691955605017,13,280.4560931989771,271.754121893977,5.6243176573339335,82.63010996863278,-6.529590886728235,20.904163222613615,2.9799661336478964,89.73443158531566,-19.193442362596354,8,0.1,0.25,0.65,18,0.55,0.3,12.65471472900135,4.598183742363292
D18_SR8_BUF0.10_CH0.25_BF0.65_BL18_RP0.55_AQ0.35,chase,0.02696693120423177,-0.005864691955605017,13,280.4560931989771,271.754121893977,5.6243176573339335,82.63010996863278,-6.529590886728235,20.904163222613615,2.9799661336478964,89.73443158531566,-19.193442362596354,8,0.1,0.25,0.65,18,0.55,0.35,12.65471472900135,4.598183742363292
D18_SR8_BUF0.10_CH0.25_BF0.65_BL21_RP0.50_AQ0.25,chase,0.02696693120423177,-0.005864691955605017,13,280.4560931989771,271.754121893977,5.6243176573339335,82.63010996863278,-6.529590886728235,20.904163222613615,2.9799661336478964,89.73443158531566,-19.193442362596354,8,0.1,0.25,0.65,21,0.5,0.25,12.65471472900135,4.598183742363292
D18_SR8_BUF0.10_CH0.25_BF0.65_BL21_RP0.50_AQ0.30,chase,0.02696693120423177,-0.005864691955605017,13,280.4560931989771,271.754121893977,5.6243176573339335,82.63010996863278,-6.529590886728235,20.904163222613615,2.9799661336478964,89.73443158531566,-19.193442362596354,8,0.1,0.25,0.65,21,0.5,0.3,12.65471472900135,4.598183742363292
D18_SR8_BUF0.10_CH0.25_BF0.65_BL21_RP0.50_AQ0.35,chase,0.02696693120423177,-0.005864691955605017,13,280.4560931989771,271.754121893977,5.6243176573339335,82.63010996863278,-6.529590886728235,20.904163222613615,2.9799661336478964,89.73443158531566,-19.193442362596354,8,0.1,0.25,0.65,21,0.5,0.35,12.65471472900135,4.598183742363292
D18_SR8_BUF0.10_CH0.25_BF0.65_BL21_RP0.55_AQ0.25,chase,0.02696693120423177,-0.005864691955605017,13,280.4560931989771,271.754121893977,5.6243176573339335,82.63010996863278,-6.529590886728235,20.904163222613615,2.9799661336478964,89.73443158531566,-19.193442362596354,8,0.1,0.25,0.65,21,0.55,0.25,12.65471472900135,4.598183742363292
D18_SR8_BUF0.10_CH0.25_BF0.65_BL21_RP0.55_AQ0.30,chase,0.02696693120423177,-0.005864691955605017,13,280.4560931989771,271.754121893977,5.6243176573339335,82.63010996863278,-6.529590886728235,20.904163222613615,2.9799661336478964,89.73443158531566,-19.193442362596354,8,0.1,0.25,0.65,21,0.55,0.3,12.65471472900135,4.598183742363292
D18_SR8_BUF0.10_CH0.25_BF0.65_BL21_RP0.55_AQ0.35,chase,0.02696693120423177,-0.005864691955605017,13,280.4560931989771,271.754121893977,5.6243176573339335,82.63010996863278,-6.529590886728235,20.904163222613615,2.9799661336478964,89.73443158531566,-19.193442362596354,8,0.1,0.25,0.65,21,0.55,0.35,12.65471472900135,4.598183742363292
D18_SR8_BUF0.15_CH0.25_BF0.65_BL18_RP0.50_AQ0.25,chase,0.02696693120423177,-0.005864691955605017,13,280.4560931989771,271.754121893977,5.6243176573339335,82.63010996863278,-6.529590886728235,20.904163222613615,2.9799661336478964,89.73443158531566,-19.193442362596354,8,0.15,0.25,0.65,18,0.5,0.25,12.65471472900135,4.598183742363292
D18_SR8_BUF0.15_CH0.25_BF0.65_BL18_RP0.50_AQ0.30,chase,0.02696693120423177,-0.005864691955605017,13,280.4560931989771,271.754121893977,5.6243176573339335,82.63010996863278,-6.529590886728235,20.904163222613615,2.9799661336478964,89.73443158531566,-19.193442362596354,8,0.15,0.25,0.65,18,0.5,0.3,12.65471472900135,4.598183742363292
D18_SR8_BUF0.15_CH0.25_BF0.65_BL18_RP0.50_AQ0.35,chase,0.02696693120423177,-0.005864691955605017,13,280.4560931989771,271.754121893977,5.6243176573339335,82.63010996863278,-6.529590886728235,20.904163222613615,2.9799661336478964,89.73443158531566,-19.193442362596354,8,0.15,0.25,0.65,18,0.5,0.35,12.65471472900135,4.598183742363292
D18_SR8_BUF0.15_CH0.25_BF0.65_BL18_RP0.55_AQ0.25,chase,0.02696693120423177,-0.005864691955605017,13,280.4560931989771,271.754121893977,5.6243176573339335,82.63010996863278,-6.529590886728235,20.904163222613615,2.9799661336478964,89.73443158531566,-19.193442362596354,8,0.15,0.25,0.65,18,0.55,0.25,12.65471472900135,4.598183742363292
D18_SR8_BUF0.15_CH0.25_BF0.65_BL18_RP0.55_AQ0.30,chase,0.02696693120423177,-0.005864691955605017,13,280.4560931989771,271.754121893977,5.6243176573339335,82.63010996863278,-6.529590886728235,20.904163222613615,2.9799661336478964,89.73443158531566,-19.193442362596354,8,0.15,0.25,0.65,18,0.55,0.3,12.65471472900135,4.598183742363292
D18_SR8_BUF0.15_CH0.25_BF0.65_BL18_RP0.55_AQ0.35,chase,0.02696693120423177,-0.005864691955605017,13,280.4560931989771,271.754121893977,5.6243176573339335,82.63010996863278,-6.529590886728235,20.904163222613615,2.9799661336478964,89.73443158531566,-19.193442362596354,8,0.15,0.25,0.65,18,0.55,0.35,12.65471472900135,4.598183742363292
D18_SR8_BUF0.15_CH0.25_BF0.65_BL21_RP0.50_AQ0.25,chase,0.02696693120423177,-0.005864691955605017,13,280.4560931989771,271.754121893977,5.6243176573339335,82.63010996863278,-6.529590886728235,20.904163222613615,2.9799661336478964,89.73443158531566,-19.193442362596354,8,0.15,0.25,0.65,21,0.5,0.25,12.65471472900135,4.598183742363292
